Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
18,1619806629761,30/04/2021 18:17:09,1619806628875,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,37939
1,1619806252822,30/04/2021 18:10:52,1619806252670,-6,30/04/2021 12:10:52,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1440x821,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1619806278916,30/04/2021 18:11:18,1619806278765,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,gender-demo-q,Female
3,1619806279433,30/04/2021 18:11:19,1619806278767,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,gender-demo-q-quantised,2
4,1619806279433,30/04/2021 18:11:19,1619806278767,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1619806279433,30/04/2021 18:11:19,1619806278767,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,hand-demo-q,Right
6,1619806279433,30/04/2021 18:11:19,1619806278767,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,hand-demo-q-quantised,2
7,1619806279433,30/04/2021 18:11:19,1619806278767,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1619806279433,30/04/2021 18:11:19,1619806278767,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1619806279433,30/04/2021 18:11:19,1619806278768,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,ethnicity-demo-q,Caucasian
10,1619806279433,30/04/2021 18:11:19,1619806278768,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,3
11,1619806279433,30/04/2021 18:11:19,1619806278768,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1619806279433,30/04/2021 18:11:19,1619806278768,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,education-demo-q,Some college
13,1619806279433,30/04/2021 18:11:19,1619806278768,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,education-demo-q-quantised,3
14,1619806279433,30/04/2021 18:11:19,1619806278768,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,age-demo-q,24-29
15,1619806279433,30/04/2021 18:11:19,1619806278768,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,age-demo-q-quantised,2
16,1619806279433,30/04/2021 18:11:19,1619806278769,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,colorblind-demo-q,No - I never mistake one color for another
17,1619806279433,30/04/2021 18:11:19,1619806278769,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,4
18,1619806279433,30/04/2021 18:11:19,1619806278769,-6,30/04/2021 12:11:18,49397,6,questionnaire-qtq4,,12326498,603d3cdf15614abfbe3a6229,3722090,,complete,,608c445fcc3a6d4b5cc7b494,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 90.0.4430.85,1440x900,1425x821,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,26099
1,1619806200263,30/04/2021 18:10:00,1619806198019,-4,30/04/2021 14:09:58,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1280x616,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1619806225323,30/04/2021 18:10:25,1619806223128,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,gender-demo-q,Female
3,1619806225461,30/04/2021 18:10:25,1619806223132,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,gender-demo-q-quantised,2
4,1619806225461,30/04/2021 18:10:25,1619806223132,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1619806225461,30/04/2021 18:10:25,1619806223133,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,hand-demo-q,Right
6,1619806225461,30/04/2021 18:10:25,1619806223133,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,hand-demo-q-quantised,2
7,1619806225461,30/04/2021 18:10:25,1619806223134,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1619806225461,30/04/2021 18:10:25,1619806223134,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1619806225461,30/04/2021 18:10:25,1619806223134,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,ethnicity-demo-q,Caucasian
10,1619806225461,30/04/2021 18:10:25,1619806223135,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,3
11,1619806225461,30/04/2021 18:10:25,1619806223135,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1619806225461,30/04/2021 18:10:25,1619806223135,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,education-demo-q,Undergraduate degree
13,1619806225461,30/04/2021 18:10:25,1619806223136,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,education-demo-q-quantised,4
14,1619806225461,30/04/2021 18:10:25,1619806223136,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,age-demo-q,18-24
15,1619806225461,30/04/2021 18:10:25,1619806223137,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,age-demo-q-quantised,1
16,1619806225461,30/04/2021 18:10:25,1619806223137,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,colorblind-demo-q,No - I never mistake one color for another
17,1619806225461,30/04/2021 18:10:25,1619806223138,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,4
18,1619806225461,30/04/2021 18:10:25,1619806223138,-4,30/04/2021 14:10:23,49397,6,questionnaire-qtq4,,12326474,5e23849e42998a6218c584b6,3722086,,complete,,608c4419c0df3eda2a617c8f,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x616,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,25119
1,1619805773454,30/04/2021 18:02:53,1619805773286,-7,30/04/2021 11:02:53,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1619805820725,30/04/2021 18:03:40,1619805820594,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,gender-demo-q,Prefer Not to Answer
3,1619805820897,30/04/2021 18:03:40,1619805820595,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,gender-demo-q-quantised,3
4,1619805820897,30/04/2021 18:03:40,1619805820595,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1619805820897,30/04/2021 18:03:40,1619805820595,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,hand-demo-q,Right
6,1619805820897,30/04/2021 18:03:40,1619805820595,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,hand-demo-q-quantised,2
7,1619805820897,30/04/2021 18:03:40,1619805820595,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1619805820897,30/04/2021 18:03:40,1619805820595,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1619805820897,30/04/2021 18:03:40,1619805820596,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,ethnicity-demo-q,I prefer not to say
10,1619805820897,30/04/2021 18:03:40,1619805820596,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,7
11,1619805820897,30/04/2021 18:03:40,1619805820596,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1619805820897,30/04/2021 18:03:40,1619805820596,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,education-demo-q,I prefer not to say
13,1619805820897,30/04/2021 18:03:40,1619805820596,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,education-demo-q-quantised,7
14,1619805820897,30/04/2021 18:03:40,1619805820596,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,age-demo-q,Prefer not to answer
15,1619805820897,30/04/2021 18:03:40,1619805820596,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,age-demo-q-quantised,5
16,1619805820897,30/04/2021 18:03:40,1619805820597,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,colorblind-demo-q,No - I rarely mistake one color for another
17,1619805820897,30/04/2021 18:03:40,1619805820597,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,3
18,1619805820897,30/04/2021 18:03:40,1619805820597,-7,30/04/2021 11:03:40,49397,6,questionnaire-qtq4,,12326338,5f861becb8cacd158ebd9758,3722055,,complete,,608c42ce6bfa874ce5a5addb,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,2560x1440,2560x1361,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,47311
1,1618961186810,20/04/2021 23:26:26,1618961186670,-4,20/04/2021 19:26:26,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1618961202034,20/04/2021 23:26:42,1618961201923,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,gender-demo-q,Female
3,1618961202331,20/04/2021 23:26:42,1618961201925,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,gender-demo-q-quantised,2
4,1618961202331,20/04/2021 23:26:42,1618961201925,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1618961202331,20/04/2021 23:26:42,1618961201925,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,hand-demo-q,Right
6,1618961202331,20/04/2021 23:26:42,1618961201925,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,hand-demo-q-quantised,2
7,1618961202331,20/04/2021 23:26:42,1618961201925,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1618961202331,20/04/2021 23:26:42,1618961201925,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1618961202331,20/04/2021 23:26:42,1618961201925,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,ethnicity-demo-q,Caucasian
10,1618961202331,20/04/2021 23:26:42,1618961201925,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,3
11,1618961202331,20/04/2021 23:26:42,1618961201925,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1618961202331,20/04/2021 23:26:42,1618961201925,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,education-demo-q,Graduate degree
13,1618961202331,20/04/2021 23:26:42,1618961201926,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,education-demo-q-quantised,6
14,1618961202331,20/04/2021 23:26:42,1618961201926,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,age-demo-q,24-29
15,1618961202331,20/04/2021 23:26:42,1618961201926,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,age-demo-q-quantised,2
16,1618961202331,20/04/2021 23:26:42,1618961201926,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,colorblind-demo-q,No - I never mistake one color for another
17,1618961202331,20/04/2021 23:26:42,1618961201926,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,4
18,1618961202331,20/04/2021 23:26:42,1618961201926,-4,20/04/2021 19:26:41,49397,6,questionnaire-qtq4,,12051875,604057cd5c4a2726713a9cd6,3644812,,complete,,607f5f02132112ee0d016bbb,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.114,1680x1050,1680x971,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,15256
1,1619888347313,01/05/2021 16:59:07,1619888347175,-5,01/05/2021 11:59:07,49397,6,questionnaire-qtq4,,12338139,5e8953f2e770eb5f55dfc4c0,3725208,,complete,,608d85998b7e9c6f56c5e165,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 89.0.4389.114,1440x900,1360x727,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
